,latitude,longitude,elevation,radiation_db,meteo_db,year_min,year_max,use_horizon,horizon_db,slope_value,slope_optimal,azimuth_value,azimuth_optimal,type,technology,peak_power,system_loss,system_cost,interest,lifetime,month,E_d,E_m,H(i)_d,H(i)_m,SD_m
94,13.083945923433921,80.80194592343392,6.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,57.80394592343392,False,38.80394592343392,False,free-standing,c-Si,9.693945923433922,12.803945923433922,42.16394592343392,10.803945923433922,25.803945923433922,11,32.26,967.72,4.67,140.03,158.26
95,12.54824252593394,80.26624252593395,6.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,57.26824252593394,False,38.26824252593394,False,free-standing,c-Si,9.158242525933941,12.26824252593394,41.62824252593394,10.26824252593394,25.268242525933942,12,35.33,1095.32,5.0,154.97,125.71
96,14.285060138532288,81.3040601385323,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.14806013853229,False,1.148060138532288,False,free-standing,c-Si,5.898060138532288,11.148060138532287,48.09806013853229,11.148060138532287,26.148060138532287,1,25.34,785.47,6.7,207.77,31.48
97,14.267527636089945,81.28652763608996,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.130527636089944,False,1.1305276360899446,False,free-standing,c-Si,5.880527636089944,11.130527636089944,48.08052763608995,11.130527636089944,26.130527636089944,2,27.03,756.93,7.29,204.17,28.01
98,14.139556728321232,81.15855672832123,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.00255672832123,False,1.0025567283212304,False,free-standing,c-Si,5.75255672832123,11.002556728321231,47.952556728321234,11.002556728321231,26.00255672832123,3,25.09,777.9,6.9,213.81,40.35
99,14.019706433312427,81.03870643331243,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.88270643331243,False,0.8827064333124266,False,free-standing,c-Si,5.632706433312427,10.882706433312427,47.83270643331243,10.882706433312427,25.88270643331243,4,22.07,662.17,6.14,184.17,18.65
100,13.429314628974794,80.4483146289748,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.29231462897479,False,0.2923146289747929,False,free-standing,c-Si,5.042314628974793,10.292314628974793,47.242314628974796,10.292314628974793,25.292314628974793,5,18.18,563.51,5.16,159.81,20.58
101,13.92667733861732,80.94567733861733,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.789677338617324,False,0.7896773386173205,False,free-standing,c-Si,5.53967733861732,10.78967733861732,47.73967733861733,10.78967733861732,25.78967733861732,6,15.78,473.48,4.42,132.65,31.52
102,13.965642741736616,80.98464274173662,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.828642741736616,False,0.8286427417366152,False,free-standing,c-Si,5.578642741736616,10.828642741736616,47.77864274173662,10.828642741736616,25.828642741736616,7,16.07,498.07,4.4,136.3,32.81
103,13.73586136538919,80.7548613653892,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.59886136538919,False,0.5988613653891905,False,free-standing,c-Si,5.34886136538919,10.59886136538919,47.54886136538919,10.59886136538919,25.59886136538919,8,17.09,529.87,4.67,144.8,28.06
104,14.056357144166995,81.075357144167,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.919357144166995,False,0.9193571441669954,False,free-standing,c-Si,5.669357144166995,10.919357144166995,47.869357144167,10.919357144166995,25.919357144166995,9,19.01,570.33,5.18,155.36,38.36
105,14.33902542840727,81.35802542840727,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.20202542840727,False,1.2020254284072691,False,free-standing,c-Si,5.95202542840727,11.20202542840727,48.15202542840727,11.20202542840727,26.202025428407268,10,19.63,608.51,5.35,165.78,48.62
106,15.080092950605266,82.09909295060527,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.94309295060526,False,1.9430929506052652,False,free-standing,c-Si,6.693092950605266,11.943092950605266,48.893092950605265,11.943092950605266,26.943092950605266,11,19.73,591.76,5.24,157.19,92.54
107,14.22428890641592,81.24328890641593,21.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.08728890641592,False,1.0872889064159195,False,free-standing,c-Si,5.837288906415919,11.08728890641592,48.037288906415924,11.08728890641592,26.08728890641592,12,20.41,632.69,5.35,165.83,79.38
108,12.420775195361383,77.78877519536138,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.128775195361385,False,69.12877519536138,False,free-standing,CIS,8.468775195361381,11.128775195361381,38.878775195361385,10.128775195361381,16.12877519536138,1,30.17,935.25,5.12,158.65,99.96
109,12.254777042116917,77.62277704211691,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.96277704211692,False,68.96277704211691,False,free-standing,CIS,8.302777042116917,10.962777042116917,38.71277704211692,9.962777042116917,15.962777042116917,2,32.63,913.72,5.61,157.11,70.76
110,11.332614392350479,76.70061439235047,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.04061439235048,False,68.04061439235048,False,free-standing,CIS,7.380614392350479,10.040614392350479,37.79061439235048,9.040614392350479,15.040614392350479,3,31.3,970.22,5.43,168.2,72.96
111,12.27874306227539,77.64674306227539,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.986743062275394,False,68.9867430622754,False,free-standing,CIS,8.32674306227539,10.98674306227539,38.736743062275394,9.98674306227539,15.98674306227539,4,27.69,830.74,4.83,144.84,53.06
112,12.322115104970512,77.69011510497052,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.03011510497051,False,69.03011510497052,False,free-standing,CIS,8.370115104970512,11.030115104970513,38.78011510497051,10.030115104970513,16.030115104970513,5,25.28,783.8,4.35,134.91,67.62
113,13.523621056242643,78.89162105624264,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,52.231621056242645,False,70.23162105624264,False,free-standing,CIS,9.571621056242643,12.231621056242643,39.981621056242645,11.231621056242643,17.231621056242645,6,20.44,613.32,3.46,103.85,79.75
114,12.195819517609438,77.56381951760943,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.90381951760944,False,68.90381951760943,False,free-standing,CIS,8.243819517609438,10.903819517609438,38.65381951760944,9.903819517609438,15.903819517609438,7,20.34,630.56,3.43,106.45,88.39
115,12.442773671166806,77.8107736711668,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.1507736711668,False,69.1507736711668,False,free-standing,CIS,8.490773671166806,11.150773671166807,38.9007736711668,10.150773671166807,16.150773671166807,8,21.52,667.23,3.64,112.96,72.89
116,12.274644115147378,77.64264411514738,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.98264411514738,False,68.98264411514738,False,free-standing,CIS,8.322644115147378,10.982644115147378,38.73264411514738,9.982644115147378,15.982644115147378,9,23.19,695.6,3.93,117.76,97.77
117,11.707660981190234,77.07566098119023,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.415660981190236,False,68.41566098119023,False,free-standing,CIS,7.755660981190234,10.415660981190234,38.165660981190236,9.415660981190234,15.415660981190234,10,21.88,678.31,3.73,115.62,63.0
118,12.86341140725751,78.23141140725751,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.57141140725751,False,69.57141140725751,False,free-standing,CIS,8.91141140725751,11.57141140725751,39.32141140725751,10.57141140725751,16.57141140725751,11,22.33,669.86,3.8,113.99,108.6
119,12.667966516343387,78.03596651634338,1865.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.37596651634339,False,69.37596651634338,False,free-standing,CIS,8.715966516343387,11.375966516343388,39.12596651634339,10.375966516343388,16.375966516343386,12,25.41,787.85,4.3,133.15,141.25
120,12.710515973521524,80.72551597352152,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,39.395515973521526,False,76.39551597352153,False,free-standing,c-Si,6.865515973521523,16.395515973521523,43.475515973521524,9.835515973521524,26.395515973521523,1,21.58,669.09,5.3,164.2,35.5
121,11.86030627260263,79.87530627260263,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.54530627260263,False,75.54530627260263,False,free-standing,c-Si,6.01530627260263,15.54530627260263,42.62530627260263,8.98530627260263,25.54530627260263,2,23.85,667.73,6.02,168.6,30.72
122,13.016397155468049,81.03139715546804,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,39.70139715546805,False,76.70139715546804,False,free-standing,c-Si,7.17139715546805,16.70139715546805,43.78139715546805,10.141397155468049,26.70139715546805,3,23.53,729.57,6.09,188.71,67.37
123,11.614074468603858,79.62907446860386,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.29907446860386,False,75.29907446860386,False,free-standing,c-Si,5.7690744686038595,15.299074468603859,42.37907446860386,8.739074468603858,25.29907446860386,4,21.92,657.65,5.77,172.99,60.96
124,12.608428546900134,80.62342854690013,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,39.29342854690014,False,76.29342854690013,False,free-standing,c-Si,6.763428546900135,16.293428546900135,43.373428546900136,9.733428546900134,26.293428546900135,5,20.21,626.66,5.35,165.86,46.17
125,13.410227812904989,81.42522781290499,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.09522781290499,False,77.095227812905,False,free-standing,c-Si,7.565227812904989,17.095227812904987,44.175227812904986,10.535227812904989,27.095227812904987,6,18.68,560.32,4.82,144.68,44.46
126,11.819731837434656,79.83473183743466,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.504731837434655,False,75.50473183743466,False,free-standing,c-Si,5.974731837434655,15.504731837434656,42.58473183743465,8.944731837434656,25.504731837434655,7,18.32,567.96,4.65,144.28,27.0
127,12.031851135198613,80.04685113519861,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.71685113519862,False,75.71685113519861,False,free-standing,c-Si,6.186851135198614,15.716851135198613,42.796851135198615,9.156851135198613,25.716851135198613,8,18.91,586.15,4.8,148.8,34.05
128,12.36482568254382,80.37982568254382,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,39.04982568254382,False,76.04982568254383,False,free-standing,c-Si,6.5198256825438206,16.04982568254382,43.12982568254382,9.48982568254382,26.04982568254382,9,20.08,602.27,5.12,153.46,34.59
129,12.0632621729419,80.0782621729419,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.7482621729419,False,75.7482621729419,False,free-standing,c-Si,6.2182621729419,15.7482621729419,42.8282621729419,9.1882621729419,25.7482621729419,10,18.51,573.84,4.71,146.06,53.76
130,11.539668284466932,79.55466828446693,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.22466828446694,False,75.22466828446693,False,free-standing,c-Si,5.694668284466934,15.224668284466933,42.304668284466935,8.664668284466932,25.224668284466933,11,16.85,505.54,4.17,125.22,85.5
131,12.349281487403013,80.364281487403,66.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,39.034281487403014,False,76.034281487403,False,free-standing,c-Si,6.504281487403014,16.034281487403014,43.11428148740301,9.474281487403013,26.034281487403014,12,17.27,535.51,4.21,130.65,60.88
132,11.448848143136948,77.19384814313695,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.468848143136945,False,68.46884814313695,False,free-standing,CIS,7.808848143136947,10.468848143136947,38.218848143136945,9.468848143136947,15.468848143136947,1,24.86,770.72,4.37,135.48,38.11
133,12.216796215317592,77.96179621531759,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.23679621531759,False,69.2367962153176,False,free-standing,CIS,8.576796215317591,11.236796215317591,38.98679621531759,10.236796215317591,16.23679621531759,2,26.32,736.98,4.72,132.08,42.68
134,11.5202878828831,77.26528788288309,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.5402878828831,False,68.54028788288309,False,free-standing,CIS,7.880287882883098,10.5402878828831,38.2902878828831,9.5402878828831,15.5402878828831,3,27.79,861.57,5.02,155.73,78.31
135,12.75496720250877,78.49996720250877,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.77496720250877,False,69.77496720250878,False,free-standing,CIS,9.114967202508769,11.774967202508769,39.52496720250877,10.774967202508769,16.77496720250877,4,25.25,757.52,4.57,136.97,91.44
136,11.588373353831882,77.33337335383187,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.60837335383188,False,68.60837335383188,False,free-standing,CIS,7.948373353831881,10.608373353831881,38.35837335383188,9.608373353831881,15.608373353831881,5,23.65,733.04,4.18,129.65,131.07
137,11.818969241897163,77.56396924189715,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.83896924189716,False,68.83896924189716,False,free-standing,CIS,8.178969241897162,10.838969241897162,38.58896924189716,9.838969241897162,15.838969241897162,6,17.13,513.89,3.0,90.09,93.85
138,12.386758608684836,78.13175860868483,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.40675860868483,False,69.40675860868484,False,free-standing,CIS,8.746758608684836,11.406758608684836,39.15675860868483,10.406758608684836,16.406758608684836,7,16.87,523.02,2.95,91.33,83.23
139,11.364567841783023,77.10956784178302,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.384567841783024,False,68.38456784178302,False,free-standing,CIS,7.724567841783022,10.384567841783023,38.134567841783024,9.384567841783023,15.384567841783023,8,20.11,623.29,3.5,108.48,94.6
140,12.093729967302066,77.83872996730206,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.11372996730206,False,69.11372996730206,False,free-standing,CIS,8.453729967302065,11.113729967302065,38.86372996730206,10.113729967302065,16.113729967302064,9,21.8,654.12,3.79,113.74,135.97
141,12.633571377141214,78.37857137714121,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.65357137714121,False,69.65357137714122,False,free-standing,CIS,8.993571377141214,11.653571377141214,39.40357137714121,10.653571377141214,16.653571377141215,10,20.84,645.9,3.67,113.76,88.47
142,11.176258382719386,76.92125838271939,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.196258382719385,False,68.19625838271939,False,free-standing,CIS,7.536258382719386,10.196258382719385,37.946258382719385,9.196258382719385,15.196258382719385,11,20.17,605.25,3.55,106.58,84.04
143,12.072316929266153,77.81731692926614,714.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.092316929266154,False,69.09231692926615,False,free-standing,CIS,8.432316929266152,11.092316929266152,38.842316929266154,10.092316929266152,16.09231692926615,12,21.64,670.88,3.78,117.13,69.05
144,11.199941397124212,79.73694139712421,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.12994139712421,False,-140.8700586028758,False,free-standing,CIS,6.599941397124212,16.129941397124213,37.189941397124215,11.129941397124211,16.129941397124213,1,11.63,360.41,3.06,94.89,7.53
145,11.460911435888656,79.99791143588865,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.390911435888654,False,-140.60908856411135,False,free-standing,CIS,6.860911435888655,16.390911435888654,37.450911435888656,11.390911435888656,16.390911435888654,2,14.85,415.83,3.85,107.88,13.42
146,10.451524644560958,78.98852464456095,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,46.38152464456096,False,-141.61847535543905,False,free-standing,CIS,5.851524644560959,15.381524644560958,36.441524644560964,10.381524644560958,15.381524644560958,3,18.44,571.61,4.77,147.88,31.73
147,10.409771693457863,78.94677169345786,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,46.33977169345786,False,-141.66022830654214,False,free-standing,CIS,5.809771693457861,15.339771693457863,36.399771693457865,10.339771693457863,15.339771693457863,4,21.04,631.22,5.45,163.6,26.08
148,11.33097078280845,79.86797078280844,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.26097078280845,False,-140.73902921719156,False,free-standing,CIS,6.730970782808448,16.26097078280845,37.32097078280845,11.26097078280845,16.26097078280845,5,22.42,694.89,5.87,182.01,36.22
149,11.218492336616594,79.7554923366166,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.14849233661659,False,-140.85150766338342,False,free-standing,CIS,6.618492336616593,16.14849233661659,37.208492336616594,11.148492336616593,16.14849233661659,6,21.97,658.95,5.73,171.76,37.81
150,11.19524642517294,79.73224642517293,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.12524642517294,False,-140.87475357482705,False,free-standing,CIS,6.595246425172938,16.12524642517294,37.18524642517294,11.12524642517294,16.12524642517294,7,21.55,668.2,5.59,173.2,28.44
151,11.243224104748489,79.78022410474848,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.173224104748485,False,-140.8267758952515,False,free-standing,CIS,6.643224104748487,16.17322410474849,37.23322410474849,11.173224104748488,16.17322410474849,8,20.35,630.99,5.27,163.3,26.26
152,10.729987639210755,79.26698763921075,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,46.659987639210755,False,-141.34001236078925,False,free-standing,CIS,6.129987639210754,15.659987639210755,36.71998763921076,10.659987639210755,15.659987639210755,9,18.11,543.21,4.7,141.01,12.87
153,11.186126848580502,79.7231268485805,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.1161268485805,False,-140.8838731514195,False,free-standing,CIS,6.586126848580502,16.116126848580503,37.1761268485805,11.116126848580501,16.116126848580503,10,14.07,436.08,3.68,113.99,24.43
154,11.216536236649342,79.75353623664934,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,47.14653623664934,False,-140.85346376335065,False,free-standing,CIS,6.61653623664934,16.14653623664934,37.20653623664934,11.146536236649341,16.14653623664934,11,10.94,328.28,2.88,86.26,24.06
155,10.712824290986816,79.24982429098682,90.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,46.642824290986816,False,-141.35717570901318,False,free-standing,CIS,6.112824290986816,15.642824290986816,36.70282429098682,10.642824290986816,15.642824290986816,12,9.97,309.09,2.64,81.87,16.14
156,12.411887255572378,78.80188725557238,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.93288725557238,False,69.93288725557238,False,free-standing,CdTe,9.272887255572378,11.932887255572378,36.58288725557237,11.932887255572378,11.932887255572378,1,34.23,1061.23,5.67,175.85,27.09
157,11.715916460455894,78.10591646045589,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.236916460455895,False,69.23691646045589,False,free-standing,CdTe,8.576916460455895,11.236916460455895,35.88691646045589,11.236916460455895,11.236916460455895,2,34.41,963.47,5.77,161.45,57.58
158,10.883348251398674,77.27334825139867,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.40434825139867,False,68.40434825139867,False,free-standing,CdTe,7.744348251398676,10.404348251398675,35.05434825139867,10.404348251398675,10.404348251398675,3,31.58,978.87,5.31,164.67,87.38
159,11.807276804316913,78.19727680431691,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.328276804316914,False,69.32827680431691,False,free-standing,CdTe,8.668276804316914,11.328276804316914,35.97827680431691,11.328276804316914,11.328276804316914,4,25.93,777.8,4.37,131.22,78.66
160,10.991659164886338,77.38165916488634,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.51265916488634,False,68.51265916488634,False,free-standing,CdTe,7.852659164886339,10.512659164886339,35.162659164886335,10.512659164886339,10.512659164886339,5,23.84,738.98,3.94,122.17,40.74
161,11.872542301871226,78.26254230187122,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.39354230187123,False,69.39354230187122,False,free-standing,CdTe,8.733542301871227,11.393542301871227,36.04354230187123,11.393542301871227,11.393542301871227,6,18.7,560.88,3.07,92.05,54.86
162,12.058297789503701,78.4482977895037,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.5792977895037,False,69.5792977895037,False,free-standing,CdTe,8.919297789503702,11.579297789503702,36.229297789503704,11.579297789503702,11.579297789503702,7,18.84,583.99,3.07,95.3,70.28
163,11.068658840824144,77.45865884082414,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.58965884082414,False,68.58965884082414,False,free-standing,CdTe,7.929658840824144,10.589658840824145,35.23965884082414,10.589658840824145,10.589658840824145,8,20.64,639.95,3.4,105.5,52.1
164,11.96068806462216,78.35068806462216,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.48168806462216,False,69.48168806462216,False,free-standing,CdTe,8.82168806462216,11.48168806462216,36.13168806462216,11.48168806462216,11.48168806462216,9,21.85,655.43,3.57,107.14,62.58
165,11.685390463468249,78.07539046346825,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.206390463468246,False,69.20639046346825,False,free-standing,CdTe,8.54639046346825,11.20639046346825,35.856390463468244,11.20639046346825,11.20639046346825,10,23.75,736.16,3.9,121.04,73.21
166,11.890030079997244,78.28003007999725,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.411030079997246,False,69.41103007999725,False,free-standing,CdTe,8.751030079997244,11.411030079997245,36.061030079997245,11.411030079997245,11.411030079997245,11,24.81,744.29,4.11,123.32,104.76
167,12.427396491326974,78.81739649132697,365.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.948396491326974,False,69.94839649132697,False,free-standing,CdTe,9.288396491326974,11.948396491326974,36.59839649132697,11.948396491326974,11.948396491326974,12,29.56,916.27,4.85,150.41,69.46
168,13.935305941998564,81.11330594199858,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.877305941998564,False,5.877305941998564,False,free-standing,c-Si,6.377305941998564,10.877305941998564,40.32730594199857,8.877305941998564,25.877305941998564,1,30.01,930.32,6.78,210.12,37.51
169,13.681131917821254,80.85913191782126,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.623131917821254,False,5.623131917821255,False,free-standing,c-Si,6.123131917821255,10.623131917821254,40.07313191782126,8.623131917821254,25.623131917821254,2,31.83,891.11,7.31,204.74,30.35
170,13.613242785187238,80.79124278518724,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.55524278518724,False,5.555242785187239,False,free-standing,c-Si,6.055242785187239,10.555242785187238,40.00524278518724,8.555242785187238,25.55524278518724,3,28.94,897.13,6.76,209.49,45.8
171,13.650094857517281,80.82809485751729,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.59209485751728,False,5.592094857517281,False,free-standing,c-Si,6.092094857517281,10.592094857517282,40.042094857517284,8.592094857517282,25.59209485751728,4,25.11,753.27,5.92,177.64,21.22
172,14.019449145292947,81.19744914529295,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.961449145292946,False,5.9614491452929474,False,free-standing,c-Si,6.4614491452929474,10.961449145292947,40.41144914529295,8.961449145292947,25.96144914529295,5,20.42,633.14,4.89,151.73,25.1
173,14.228575987408322,81.40657598740833,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,41.17057598740832,False,6.170575987408322,False,free-standing,c-Si,6.670575987408322,11.170575987408322,40.62057598740832,9.170575987408322,26.170575987408323,6,17.52,525.46,4.2,125.98,35.31
174,14.19634539966501,81.37434539966502,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,41.138345399665006,False,6.13834539966501,False,free-standing,c-Si,6.63834539966501,11.13834539966501,40.58834539966501,9.13834539966501,26.13834539966501,7,17.76,550.62,4.18,129.73,35.12
175,14.471591624518013,81.64959162451801,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,41.41359162451801,False,6.413591624518012,False,free-standing,c-Si,6.913591624518012,11.413591624518013,40.863591624518016,9.413591624518013,26.413591624518013,8,19.17,594.4,4.5,139.46,32.03
176,14.064500945938953,81.24250094593896,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,41.00650094593895,False,6.006500945938954,False,free-standing,c-Si,6.506500945938954,11.006500945938953,40.456500945938956,9.006500945938953,26.006500945938953,9,21.71,651.29,5.06,151.83,47.64
177,14.784767038578659,81.96276703857866,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,41.72676703857866,False,6.726767038578658,False,free-standing,c-Si,7.226767038578658,11.726767038578659,41.17676703857866,9.726767038578659,26.726767038578657,10,23.07,715.16,5.36,166.04,60.15
178,13.925671583381021,81.10367158338103,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,40.867671583381025,False,5.867671583381022,False,free-standing,c-Si,6.367671583381022,10.867671583381021,40.31767158338103,8.867671583381021,25.86767158338102,11,23.25,697.4,5.28,158.27,103.11
179,15.41808458329481,82.59608458329481,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,42.36008458329481,False,7.360084583294809,False,free-standing,c-Si,7.860084583294809,12.36008458329481,41.81008458329481,10.36008458329481,27.36008458329481,12,24.53,760.52,5.45,169.01,93.82
180,14.301833673882504,81.56983367388251,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.3128336738825,False,1.312833673882503,False,free-standing,c-Si,6.062833673882503,6.562833673882503,48.262833673882504,9.312833673882503,23.3128336738825,1,27.88,864.18,6.93,214.94,25.81
181,13.56042122179186,80.82842122179187,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.57142122179186,False,0.5714212217918587,False,free-standing,c-Si,5.321421221791859,5.821421221791859,47.52142122179186,8.571421221791859,22.57142122179186,2,29.14,815.88,7.37,206.33,25.31
182,13.453553750969444,80.72155375096945,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.46455375096944,False,0.46455375096944385,False,free-standing,c-Si,5.2145537509694435,5.7145537509694435,47.414553750969446,8.464553750969444,22.464553750969444,3,27.01,837.43,6.94,215.16,45.88
183,14.230236207621594,81.4982362076216,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.24123620762159,False,1.2412362076215926,False,free-standing,c-Si,5.991236207621593,6.491236207621593,48.19123620762159,9.241236207621593,23.241236207621593,4,24.07,721.96,6.23,186.86,21.96
184,13.877268607337076,81.14526860733707,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.888268607337075,False,0.8882686073370746,False,free-standing,c-Si,5.638268607337075,6.138268607337075,47.83826860733708,8.888268607337075,22.888268607337075,5,20.05,621.54,5.26,163.0,26.55
185,14.346000247046046,81.61400024704605,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.357000247046045,False,1.357000247046046,False,free-standing,c-Si,6.107000247046046,6.607000247046046,48.30700024704605,9.357000247046045,23.357000247046045,6,17.14,514.13,4.49,134.83,34.02
186,14.225618812286774,81.49361881228678,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.23661881228677,False,1.2366188122867725,False,free-standing,c-Si,5.986618812286773,6.486618812286773,48.186618812286774,9.236618812286773,23.23661881228677,7,17.14,531.24,4.42,137.07,42.36
187,13.952585543671564,81.22058554367158,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.96358554367156,False,0.9635855436715636,False,free-standing,c-Si,5.713585543671564,6.213585543671564,47.913585543671566,8.963585543671563,22.963585543671563,8,18.21,564.44,4.69,145.33,32.64
